MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,CANCELLED,CANCELLATION_REASON
1,2,5,MQ,DFW,2000,1,B
1,2,5,AA,MKE,2000,1,A
1,2,5,EV,MLU,2000,1,A
1,2,5,MQ,GJT,2000,1,A
1,2,5,MQ,SPS,2000,1,B
1,2,5,MQ,ABI,2000,1,B
1,2,5,MQ,BMI,2015,1,A
1,2,5,MQ,VPS,2015,1,A
1,2,5,MQ,ROW,2100,1,B
1,2,5,OO,GEG,2100,1,A
1,2,5,AA,AUS,2115,1,A
1,2,5,EV,MAF,2115,1,B
1,2,5,UA,EWR,2130,1,B
1,2,5,MQ,MAF,2130,1,B
1,2,5,F9,GEG,2130,1,A
1,2,5,OO,BTM,2145,1,B
1,2,5,EV,BTR,2145,1,A
1,2,5,EV,LAW,2145,1,A
1,2,5,WN,MDW,2145,1,A
1,2,5,DL,MCI,2200,1,B
1,2,5,MQ,SJT,2200,1,A
1,2,5,MQ,TXK,2200,1,B
1,2,5,OO,EUG,2200,1,A
1,2,5,MQ,AMA,2200,1,B
1,2,5,OO,MAF,2200,1,B
1,2,5,OO,RKS,2200,1,A
1,2,5,AA,TUL,2215,1,A
1,2,5,AA,LAS,2245,1,A
1,3,6,NK,DFW,100,1,B
1,3,6,EV,IAH,515,1,B
1,3,6,OO,DEN,530,1,A
1,3,6,EV,EWR,545,1,C
1,3,6,WN,BWI,600,1,A
1,3,6,WN,HOU,600,1,A
1,3,6,AA,DFW,600,1,A
1,3,6,EV,IAD,600,1,A
1,3,6,MQ,DFW,600,1,A
1,3,6,MQ,DFW,600,1,B
1,3,6,MQ,DFW,600,1,B
1,3,6,OO,DEN,600,1,C
1,3,6,AA,DFW,600,1,A
1,3,6,MQ,DFW,600,1,B
1,3,6,MQ,DFW,600,1,B
1,3,6,OO,SEA,615,1,A
1,3,6,OO,DEN,615,1,B
1,3,6,OO,DEN,615,1,B
1,3,6,DL,DTW,615,1,B
1,3,6,EV,DFW,615,1,A
1,3,6,OO,DEN,615,1,C
1,3,6,OO,SLC,615,1,B
1,3,6,OO,DEN,615,1,C
1,3,6,AA,CLT,630,1,A
1,3,6,MQ,DFW,630,1,B
1,3,6,OO,DTW,630,1,A
1,3,6,WN,DAL,630,1,A
1,3,6,EV,DFW,645,1,A
1,3,6,DL,MSP,645,1,B
1,3,6,EV,IAH,645,1,B
1,3,6,OO,IAH,645,1,B
1,3,6,OO,DEN,645,1,C
1,3,6,AA,DFW,645,1,A
1,3,6,DL,ATL,700,1,B
1,3,6,MQ,ORD,700,1,A
1,3,6,MQ,DFW,700,1,B
1,3,6,MQ,ORD,700,1,C
1,3,6,MQ,DFW,700,1,B
1,3,6,MQ,MAF,700,1,A
1,3,6,WN,SJC,715,1,A
1,3,6,F9,OMA,715,1,A
1,3,6,EV,IAH,715,1,B
1,3,6,MQ,HOU,715,1,A
1,3,6,MQ,DFW,715,1,B
1,3,6,MQ,ORD,730,1,C
1,3,6,OO,SLC,730,1,A
1,3,6,AA,AUS,730,1,A
1,3,6,EV,IAH,730,1,B
1,3,6,F9,ATL,730,1,A
1,3,6,MQ,MSN,730,1,C
1,3,6,US,PHX,745,1,A
1,3,6,MQ,RIC,745,1,C
1,3,6,WN,LAX,800,1,A
1,3,6,WN,MAF,800,1,A
1,3,6,MQ,IND,800,1,C
1,3,6,OO,DEN,815,1,B
1,3,6,MQ,ORD,815,1,C
1,3,6,OO,MKE,815,1,B
1,3,6,DL,ATL,815,1,B
1,3,6,MQ,MLI,815,1,C
1,3,6,EV,PIT,815,1,A
1,3,6,WN,AMA,830,1,A
1,3,6,MQ,CID,830,1,B
1,3,6,OO,MKE,830,1,C
1,3,6,OO,MFR,830,1,B
1,3,6,EV,DEN,830,1,B
1,3,6,MQ,ORD,830,1,B
1,3,6,MQ,FWA,830,1,C
1,3,6,MQ,LGA,830,1,A
1,3,6,OO,DEN,830,1,C
1,3,6,OO,ICT,845,1,B
1,3,6,UA,IAH,845,1,A
1,3,6,WN,BUR,845,1,A
1,3,6,EV,AMA,845,1,C
1,3,6,MQ,DFW,845,1,A
1,3,6,DL,ORD,845,1,A
1,3,6,AA,DFW,845,1,A
1,3,6,MQ,ORD,900,1,C
1,3,6,MQ,DFW,900,1,A
1,3,6,MQ,CID,900,1,B
1,3,6,AA,BNA,900,1,A
1,3,6,WN,LAS,900,1,A
1,3,6,MQ,HPN,915,1,C
1,3,6,MQ,AZO,915,1,C
1,3,6,MQ,LEX,915,1,C
1,3,6,OO,DEN,915,1,C
1,3,6,OO,DTW,915,1,C
1,3,6,AA,LAX,915,1,A
1,3,6,US,CLT,930,1,A
1,3,6,MQ,DSM,930,1,C
1,3,6,NK,LAS,930,1,A
1,3,6,MQ,TYS,930,1,C
1,3,6,OO,ORD,930,1,B
1,3,6,EV,ATL,930,1,B
1,3,6,AA,BOS,930,1,A
1,3,6,OO,DEN,945,1,C
1,3,6,MQ,TVC,945,1,C
1,3,6,US,TPA,945,1,A
1,3,6,WN,OAK,945,1,A
1,3,6,US,FLL,945,1,A
1,3,6,OO,FWA,945,1,A
1,3,6,MQ,OMA,1000,1,C
1,3,6,WN,DAL,1000,1,A
1,3,6,OO,MLI,1000,1,C
1,3,6,OO,MOT,1000,1,C
1,3,6,MQ,ORD,1015,1,B
1,3,6,F9,MCO,1015,1,A
1,3,6,OO,ORD,1015,1,C
1,3,6,OO,DSM,1015,1,C
1,3,6,EV,IAD,1015,1,A
1,3,6,MQ,ORD,1030,1,C
1,3,6,AA,DFW,1030,1,A
1,3,6,AA,SFO,1030,1,A
1,3,6,F9,RSW,1030,1,A
1,3,6,OO,GTF,1045,1,C
1,3,6,OO,SFO,1045,1,B
1,3,6,EV,RIC,1045,1,A
1,3,6,OO,ICT,1045,1,C
1,3,6,EV,ATL,1045,1,B
1,3,6,MQ,ORD,1045,1,C
1,3,6,AA,ORD,1100,1,A
1,3,6,OO,ORD,1100,1,B
1,3,6,OO,SGF,1100,1,C
1,3,6,MQ,CRP,1100,1,B
1,3,6,EV,IAH,1100,1,C
1,3,6,EV,BIL,1100,1,C
1,3,6,F9,ORD,1100,1,A
1,3,6,MQ,ORD,1100,1,C
1,3,6,OO,CPR,1100,1,C
1,3,6,MQ,ORD,1115,1,C
1,3,6,OO,EUG,1115,1,C
1,3,6,OO,PHX,1115,1,C
1,3,6,AA,DFW,1115,1,A
1,3,6,MQ,ORD,1115,1,B
1,3,6,NK,DFW,1115,1,A
1,3,6,EV,SAF,1115,1,B
1,3,6,OO,IDA,1115,1,C
1,3,6,UA,HNL,1130,1,A
1,3,6,MQ,DFW,1130,1,B
1,3,6,OO,SJC,1130,1,C
1,3,6,OO,ONT,1130,1,C
1,3,6,MQ,CID,1130,1,B
1,3,6,MQ,CID,1130,1,B
1,3,6,MQ,ORD,1145,1,C
1,3,6,MQ,ORD,1200,1,C
1,3,6,WN,LAX,1200,1,A
1,3,6,MQ,ORD,1200,1,C
1,3,6,EV,CID,1215,1,B
1,3,6,OO,DTW,1215,1,C
1,3,6,AA,OGG,1215,1,A
1,3,6,OO,ORD,1215,1,A
1,3,6,MQ,ORD,1230,1,C
1,3,6,EV,ATL,1230,1,A
1,3,6,OO,DEN,1245,1,C
1,3,6,MQ,DFW,1245,1,A
1,3,6,AA,MCO,1245,1,A
1,3,6,MQ,DFW,1245,1,B
1,3,6,MQ,AMA,1245,1,A
1,3,6,US,CLT,1300,1,A
1,3,6,EV,HPN,1300,1,B
1,3,6,EV,DEN,1300,1,B
1,3,6,MQ,ORD,1300,1,B
1,3,6,MQ,CMI,1315,1,A
1,3,6,MQ,FSM,1315,1,B
1,3,6,OO,DEN,1315,1,C
1,3,6,EV,DEN,1315,1,C
1,3,6,OO,DEN,1330,1,C
1,3,6,OO,DEN,1330,1,C
1,3,6,US,CLT,1330,1,A
1,3,6,OO,DEN,1330,1,A
1,3,6,OO,DEN,1330,1,C
1,3,6,OO,DEN,1330,1,C
1,3,6,OO,DEN,1345,1,C
1,3,6,EV,ORD,1345,1,B
1,3,6,DL,SLC,1345,1,A
1,3,6,MQ,ORD,1345,1,A
1,3,6,AA,MIA,1400,1,A
1,3,6,AA,SJU,1400,1,A
1,3,6,OO,CLE,1400,1,C
1,3,6,MQ,DFW,1400,1,B
1,3,6,AA,LGA,1415,1,A
1,3,6,EV,ROA,1415,1,A
1,3,6,AA,SFO,1415,1,A
1,3,6,MQ,ORD,1415,1,A
1,3,6,OO,SFO,1415,1,C
1,3,6,F9,TTN,1415,1,A
1,3,6,MQ,DFW,1430,1,A
1,3,6,F9,DEN,1430,1,A
1,3,6,MQ,DFW,1430,1,B
1,3,6,OO,LAS,1430,1,B
1,3,6,EV,HPN,1430,1,B
1,3,6,MQ,MSN,1445,1,A
1,3,6,US,DFW,1445,1,A
1,3,6,MQ,GRK,1445,1,B
1,3,6,US,BWI,1445,1,A
1,3,6,OO,LGB,1445,1,A
1,3,6,OO,SBP,1445,1,C
1,3,6,MQ,RDU,1500,1,B
1,3,6,WN,HOU,1500,1,A
1,3,6,AA,MIA,1500,1,A
1,3,6,F9,MSN,1500,1,A
1,3,6,EV,ATL,1515,1,C
1,3,6,EV,DEN,1530,1,C
1,3,6,MQ,DBQ,1545,1,A
1,3,6,MQ,OMA,1545,1,A
1,3,6,OO,GRB,1545,1,B
1,3,6,MQ,DFW,1600,1,B
1,3,6,EV,HPN,1600,1,B
1,3,6,EV,EWR,1600,1,B
1,3,6,OO,DEN,1615,1,C
1,3,6,EV,ROA,1615,1,B
1,3,6,OO,PHX,1615,1,B
1,3,6,EV,BTR,1615,1,B
1,3,6,EV,LFT,1615,1,A
1,3,6,OO,DEN,1615,1,C
1,3,6,WN,HOU,1630,1,A
1,3,6,DL,ATL,1630,1,A
1,3,6,MQ,GGG,1630,1,A
1,3,6,OO,DTW,1630,1,B
1,3,6,MQ,ABI,1645,1,A
1,3,6,OO,SFO,1645,1,B
1,3,6,MQ,PNS,1645,1,B
1,3,6,OO,SPI,1645,1,A
1,3,6,US,DCA,1700,1,A
1,3,6,MQ,ORD,1700,1,A
1,3,6,MQ,BUF,1700,1,A
1,3,6,MQ,ORD,1700,1,A
1,3,6,AA,ORD,1715,1,A
1,3,6,US,CLT,1715,1,A
1,3,6,MQ,JFK,1715,1,B
1,3,6,OO,DEN,1715,1,A
1,3,6,EV,OKC,1715,1,C
1,3,6,EV,ATL,1715,1,B
1,3,6,MQ,DFW,1715,1,A
1,3,6,OO,BIS,1715,1,B
1,3,6,EV,ATL,1730,1,B
1,3,6,F9,FLL,1730,1,A
1,3,6,EV,DEN,1730,1,C
1,3,6,MQ,BMI,1745,1,A
1,3,6,US,CLT,1745,1,A
1,3,6,MQ,ORD,1745,1,A
1,3,6,OO,MKE,1745,1,A
1,3,6,EV,ATL,1745,1,B
1,3,6,MQ,DFW,1745,1,A
1,3,6,MQ,DFW,1745,1,A
1,3,6,EV,DFW,1800,1,A
1,3,6,EV,ATL,1800,1,B
1,3,6,MQ,DFW,1800,1,A
1,3,6,OO,SEA,1800,1,A
1,3,6,F9,MCO,1800,1,A
1,3,6,UA,LAX,1800,1,A
1,3,6,AA,ORD,1800,1,A
1,3,6,OO,DEN,1800,1,A
1,3,6,AA,DFW,1800,1,A
1,3,6,EV,SHV,1800,1,B
1,3,6,MQ,OKC,1800,1,A
1,3,6,OO,DEN,1815,1,C
1,3,6,AA,DFW,1815,1,A
1,3,6,MQ,AMA,1815,1,A
1,3,6,OO,ORD,1815,1,A
1,3,6,EV,CAE,1830,1,B
1,3,6,AS,JNU,1830,1,B
1,3,6,MQ,GRK,1830,1,B
1,3,6,AA,MIA,1830,1,A
1,3,6,EV,CLE,1845,1,B
1,3,6,MQ,CHS,1845,1,A
1,3,6,MQ,CMH,1845,1,A
1,3,6,MQ,GCK,1845,1,A
1,3,6,EV,EWR,1845,1,B
1,3,6,EV,IAH,1845,1,B
1,3,6,MQ,DFW,1900,1,B
1,3,6,B6,MCO,1900,1,B
1,3,6,EV,EWN,1900,1,A
1,3,6,OO,FCA,1900,1,C
1,3,6,EV,SBN,1915,1,B
1,3,6,WN,MCI,1915,1,A
1,3,6,OO,DEN,1915,1,A
1,3,6,OO,DEN,1915,1,C
1,3,6,MQ,SAV,1930,1,B
1,3,6,WN,PHX,1930,1,A
1,3,6,EV,ATL,1930,1,B
1,3,6,EV,BQK,1930,1,A
1,3,6,MQ,DFW,1930,1,A
1,3,6,OO,DEN,1930,1,C
1,3,6,EV,FAR,1945,1,C
1,3,6,EV,LNK,1945,1,C
1,3,6,MQ,DFW,1945,1,B
1,3,6,MQ,RDU,1945,1,B
1,3,6,OO,DEN,1945,1,C
1,3,6,MQ,SGF,1945,1,A
1,3,6,MQ,DFW,1945,1,A
1,3,6,OO,ASE,1945,1,C
1,3,6,AA,STL,2000,1,A
1,3,6,OO,COS,2000,1,C
1,3,6,EV,MLU,2000,1,A
1,3,6,EV,LIT,2000,1,C
1,3,6,MQ,ORD,2000,1,A
1,3,6,MQ,DFW,2000,1,A
1,3,6,MQ,CAE,2000,1,B
1,3,6,EV,MCI,2000,1,B
1,3,6,EV,OMA,2015,1,A
1,3,6,AS,SEA,2015,1,B
1,3,6,EV,BRO,2015,1,A
1,3,6,MQ,MLI,2015,1,A
1,3,6,OO,PLN,2015,1,A
1,3,6,EV,DEN,2030,1,C
1,3,6,OO,DEN,2030,1,B
1,3,6,MQ,CMI,2030,1,B
1,3,6,OO,HYS,2045,1,B
1,3,6,F9,TTN,2115,1,A
1,3,6,EV,MFE,2115,1,B
1,3,6,EV,STL,2115,1,B
1,3,6,UA,BQN,2115,1,A
1,3,6,WN,PHX,2130,1,A
1,3,6,F9,BZN,2130,1,A
1,3,6,UA,RSW,2130,1,A
1,3,6,EV,BTR,2145,1,B
1,3,6,MQ,DBQ,2145,1,A
1,3,6,MQ,TOL,2145,1,A
1,3,6,OO,BOI,2200,1,B
1,3,6,OO,MAF,2200,1,A
1,3,6,OO,RKS,2200,1,A
1,3,6,OO,MSO,2200,1,C
1,3,6,OO,PSP,2200,1,C
1,3,6,OO,BIS,2200,1,C
1,3,6,OO,GJT,2200,1,C
1,3,6,OO,COS,2215,1,A
1,3,6,AS,SIT,2215,1,B
1,3,6,AA,ICT,2230,1,B
1,3,6,OO,MRY,2230,1,A
1,3,6,UA,DEN,2300,1,A
1,4,7,UA,EWR,300,1,A
1,4,7,EV,ATL,515,1,B
1,4,7,OO,MSP,515,1,A
1,4,7,EV,EWR,545,1,B
1,4,7,MQ,DFW,545,1,A
1,4,7,DL,ATL,600,1,A
1,4,7,MQ,BTR,600,1,A
1,4,7,MQ,ORD,600,1,B
1,4,7,MQ,DFW,600,1,A
1,4,7,MQ,JFK,600,1,B
1,4,7,MQ,MIA,600,1,A
1,4,7,MQ,DFW,600,1,B
1,4,7,OO,DTW,600,1,C
1,4,7,OO,DEN,600,1,C
1,4,7,OO,SFO,600,1,A
1,4,7,EV,DEN,600,1,C
1,4,7,MQ,ATL,615,1,A
1,4,7,OO,DEN,615,1,A
1,4,7,WN,HOU,615,1,A
1,4,7,EV,DFW,615,1,A
1,4,7,EV,EWR,615,1,B
1,4,7,EV,DTW,615,1,A
1,4,7,MQ,DFW,615,1,B
1,4,7,F9,DEN,615,1,A
1,4,7,MQ,ORD,630,1,A
1,4,7,MQ,ORD,630,1,A
1,4,7,MQ,ORD,630,1,A
1,4,7,OO,DTW,630,1,A
1,4,7,AA,LGA,630,1,A
1,4,7,EV,EWR,645,1,B
1,4,7,EV,DFW,645,1,A
1,4,7,WN,ATL,645,1,A
1,4,7,EV,DEN,645,1,C
1,4,7,MQ,ORD,645,1,C
1,4,7,OO,DEN,645,1,B
1,4,7,EV,IAH,700,1,B
1,4,7,UA,EWR,700,1,A
1,4,7,EV,ATL,700,1,A
1,4,7,EV,ATL,700,1,A
1,4,7,MQ,ORD,700,1,A
1,4,7,MQ,ORD,700,1,C
1,4,7,MQ,ORD,700,1,C
1,4,7,MQ,DFW,700,1,A
1,4,7,OO,DEN,700,1,A
1,4,7,OO,DEN,700,1,A
1,4,7,MQ,ORD,700,1,C
1,4,7,MQ,ORD,700,1,C
1,4,7,EV,IAH,715,1,B
1,4,7,MQ,CID,715,1,C
1,4,7,MQ,ORD,715,1,C
1,4,7,OO,MSP,715,1,A
1,4,7,MQ,DFW,730,1,A
1,4,7,MQ,ORD,730,1,C
1,4,7,MQ,DFW,730,1,A
1,4,7,MQ,ORD,730,1,C
1,4,7,MQ,BUF,745,1,C
1,4,7,OO,IAH,745,1,B
1,4,7,OO,DEN,745,1,A
1,4,7,AA,IND,745,1,A
1,4,7,MQ,DFW,745,1,A
1,4,7,AA,DFW,745,1,B
1,4,7,MQ,GSO,800,1,A
1,4,7,MQ,IND,800,1,C
1,4,7,MQ,DTW,800,1,C
1,4,7,MQ,RST,800,1,B
1,4,7,AA,PHX,815,1,A
1,4,7,MQ,RDU,815,1,A
1,4,7,OO,MKE,815,1,B
1,4,7,OO,DEN,830,1,A
1,4,7,UA,IAH,830,1,A
1,4,7,OO,DEN,830,1,C
1,4,7,MQ,ORD,830,1,C
1,4,7,MQ,JAX,830,1,A
1,4,7,MQ,ORD,830,1,C
1,4,7,MQ,ORD,830,1,C
1,4,7,MQ,FWA,830,1,C
1,4,7,OO,DSM,845,1,A
1,4,7,MQ,OKC,845,1,C
1,4,7,MQ,FWA,900,1,A
1,4,7,US,LGA,900,1,A
1,4,7,AA,DFW,900,1,A
1,4,7,MQ,HPN,915,1,C
1,4,7,MQ,AZO,915,1,C
1,4,7,AA,DFW,915,1,A
1,4,7,MQ,ORD,915,1,C
1,4,7,MQ,SGF,915,1,C
1,4,7,OO,LAX,915,1,A
1,4,7,MQ,FSD,930,1,C
1,4,7,MQ,TYS,930,1,C
1,4,7,OO,ORD,930,1,B
1,4,7,OO,TUS,930,1,A
1,4,7,MQ,ORD,930,1,A
1,4,7,MQ,ORD,945,1,B
1,4,7,AA,PSP,945,1,A
1,4,7,EV,CAE,945,1,A
1,4,7,EV,DFW,1000,1,A
1,4,7,MQ,DBQ,1000,1,B
1,4,7,MQ,FAR,1000,1,C
1,4,7,MQ,OMA,1000,1,C
1,4,7,OO,DTW,1015,1,A
1,4,7,MQ,BDL,1015,1,B
1,4,7,OO,DEN,1015,1,A
1,4,7,AA,ORD,1015,1,A
1,4,7,MQ,GRB,1030,1,C
1,4,7,MQ,JFK,1030,1,A
1,4,7,OO,CMX,1030,1,B
1,4,7,MQ,ORD,1030,1,C
1,4,7,MQ,ORD,1030,1,C
1,4,7,MQ,ORD,1045,1,C
1,4,7,MQ,ORD,1045,1,C
1,4,7,OO,SPI,1100,1,A
1,4,7,US,DCA,1100,1,A
1,4,7,AA,LGA,1100,1,A
1,4,7,MQ,MHK,1100,1,C
1,4,7,AA,CLT,1100,1,A
1,4,7,MQ,ORD,1115,1,B
1,4,7,MQ,CVG,1115,1,C
1,4,7,MQ,ORD,1115,1,C
1,4,7,AA,DFW,1130,1,A
1,4,7,B6,MCO,1130,1,B
1,4,7,EV,LAW,1130,1,A
1,4,7,MQ,ORD,1130,1,C
1,4,7,MQ,ORD,1130,1,C
1,4,7,MQ,DFW,1145,1,A
1,4,7,MQ,ORD,1145,1,C
1,4,7,AA,ORD,1145,1,A
1,4,7,MQ,ORD,1200,1,C
1,4,7,OO,DEN,1200,1,A
1,4,7,OO,ICT,1200,1,B
1,4,7,MQ,FWA,1200,1,B
1,4,7,OO,SJC,1215,1,A
1,4,7,AA,DFW,1215,1,A
1,4,7,AA,SAT,1215,1,A
1,4,7,AA,PHL,1215,1,C
1,4,7,MQ,AZO,1215,1,B
1,4,7,MQ,CMH,1215,1,B
1,4,7,MQ,ORD,1215,1,A
1,4,7,EV,EWR,1230,1,C
1,4,7,MQ,ORD,1230,1,C
1,4,7,OO,ORD,1230,1,A
1,4,7,AA,STL,1230,1,A
1,4,7,MQ,DFW,1230,1,A
1,4,7,EV,EWR,1230,1,C
1,4,7,EV,BDL,1230,1,C
1,4,7,MQ,LSE,1230,1,C
1,4,7,EV,MSY,1230,1,C
1,4,7,AA,DCA,1245,1,A
1,4,7,AA,ORD,1245,1,A
1,4,7,EV,DFW,1245,1,A
1,4,7,UA,SFO,1300,1,A
1,4,7,EV,EWR,1300,1,C
1,4,7,OO,SEA,1300,1,A
1,4,7,MQ,BNA,1300,1,A
1,4,7,F9,DEN,1300,1,A
1,4,7,MQ,CMI,1315,1,C
1,4,7,MQ,GRB,1315,1,B
1,4,7,MQ,ORD,1315,1,A
1,4,7,OO,ORD,1315,1,B
1,4,7,EV,RST,1315,1,A
1,4,7,MQ,CLE,1330,1,B
1,4,7,OO,MKE,1330,1,B
1,4,7,EV,EWR,1330,1,B
1,4,7,AA,EWR,1330,1,A
1,4,7,MQ,ALO,1330,1,C
1,4,7,AA,DAY,1345,1,A
1,4,7,AA,OKC,1345,1,A
1,4,7,AA,MIA,1345,1,A
1,4,7,MQ,ORD,1345,1,B
1,4,7,B6,MCO,1400,1,B
1,4,7,OO,PDX,1400,1,A
1,4,7,OO,CLE,1400,1,B
1,4,7,AA,DFW,1400,1,A
1,4,7,EV,BDL,1400,1,B
1,4,7,MQ,STL,1415,1,B
1,4,7,OO,ORD,1415,1,B
1,4,7,MQ,ORD,1415,1,B
1,4,7,MQ,ORD,1415,1,B
1,4,7,OO,CHO,1415,1,B
1,4,7,EV,IAD,1430,1,C
1,4,7,MQ,ORD,1430,1,B
1,4,7,MQ,ORD,1430,1,B
1,4,7,OO,ORD,1430,1,B
1,4,7,OO,MCI,1430,1,A
1,4,7,MQ,DFW,1430,1,A
1,4,7,MQ,MLI,1445,1,C
1,4,7,MQ,SUX,1445,1,C
1,4,7,OO,DEN,1445,1,A
1,4,7,AA,BWI,1445,1,A
1,4,7,EV,MSP,1445,1,C
1,4,7,MQ,XNA,1445,1,B
1,4,7,OO,GTF,1445,1,A
1,4,7,MQ,XNA,1445,1,A
1,4,7,OO,DEN,1445,1,A
1,4,7,EV,ATL,1500,1,A
1,4,7,MQ,DSM,1500,1,B
1,4,7,MQ,CRP,1500,1,A
1,4,7,MQ,ORD,1500,1,B
1,4,7,MQ,RDU,1500,1,C
1,4,7,MQ,ORD,1500,1,A
1,4,7,MQ,GSO,1500,1,C
1,4,7,EV,GSP,1500,1,C
1,4,7,EV,EWR,1500,1,C
1,4,7,AA,DFW,1515,1,A
1,4,7,MQ,ROC,1515,1,B
1,4,7,MQ,FNT,1515,1,B
1,4,7,EV,EWR,1515,1,C
1,4,7,MQ,DTW,1515,1,B
1,4,7,MQ,BNA,1515,1,B
1,4,7,AA,DFW,1515,1,A
1,4,7,MQ,RST,1515,1,B
1,4,7,EV,EWR,1530,1,B
1,4,7,F9,TTN,1530,1,A
1,4,7,EV,STL,1530,1,C
1,4,7,MQ,DBQ,1545,1,B
1,4,7,AA,PHX,1545,1,A
1,4,7,MQ,OMA,1545,1,B
1,4,7,OO,CVG,1545,1,A
1,4,7,EV,MCI,1545,1,B
1,4,7,OO,TUS,1545,1,A
1,4,7,EV,ORD,1545,1,B
1,4,7,MQ,ORD,1600,1,B
1,4,7,OO,ICT,1600,1,B
1,4,7,EV,SDF,1600,1,C
1,4,7,MQ,LEX,1600,1,B
1,4,7,EV,EWR,1600,1,C
1,4,7,MQ,GRK,1600,1,A
1,4,7,EV,GRR,1600,1,C
1,4,7,MQ,BMI,1615,1,B
1,4,7,MQ,ORD,1615,1,B
1,4,7,OO,SAN,1615,1,A
1,4,7,AA,ORD,1615,1,A
1,4,7,EV,IND,1615,1,C
1,4,7,EV,MKE,1615,1,C
1,4,7,MQ,CVG,1615,1,B
1,4,7,OO,PSP,1615,1,A
1,4,7,OO,PHX,1615,1,A
1,4,7,EV,EWR,1630,1,C
1,4,7,MQ,BWI,1630,1,C
1,4,7,MQ,ORD,1630,1,A
1,4,7,MQ,LGA,1630,1,C
1,4,7,MQ,ORD,1630,1,B
1,4,7,EV,LGA,1645,1,A
1,4,7,EV,SAV,1645,1,C
1,4,7,EV,LAN,1645,1,B
1,4,7,EV,EWR,1645,1,C
1,4,7,EV,ATL,1645,1,B
1,4,7,MQ,DFW,1645,1,A
1,4,7,MQ,TOL,1645,1,B
1,4,7,EV,IND,1645,1,C
1,4,7,EV,EWR,1645,1,C
1,4,7,EV,CVG,1645,1,C
1,4,7,EV,MSN,1645,1,B
1,4,7,EV,DTW,1700,1,B
1,4,7,MQ,GRB,1700,1,B
1,4,7,MQ,SJT,1700,1,A
1,4,7,AA,DFW,1700,1,C
1,4,7,MQ,BNA,1700,1,C
1,4,7,OO,MKG,1700,1,B
1,4,7,EV,GRB,1700,1,B
1,4,7,EV,MLI,1700,1,B
1,4,7,EV,DAY,1700,1,C
1,4,7,MQ,BUF,1700,1,B
1,4,7,MQ,ORD,1700,1,B
1,4,7,MQ,CMI,1700,1,B
1,4,7,MQ,ORD,1700,1,B
1,4,7,EV,CAE,1715,1,A
1,4,7,MQ,ORD,1715,1,B
1,4,7,OO,DEN,1715,1,A
1,4,7,EV,EWR,1715,1,C
1,4,7,MQ,JFK,1715,1,C
1,4,7,MQ,DFW,1715,1,A
1,4,7,MQ,ORD,1715,1,B
1,4,7,OO,DEN,1715,1,A
1,4,7,EV,BDL,1715,1,B
1,4,7,EV,EWR,1715,1,B
1,4,7,MQ,LGA,1715,1,C
1,4,7,MQ,OMA,1715,1,B
1,4,7,MQ,LGA,1715,1,C
1,4,7,OO,MBS,1730,1,A
1,4,7,EV,BNA,1730,1,C
1,4,7,MQ,ORD,1730,1,B
1,4,7,MQ,DAY,1730,1,B
1,4,7,AA,DFW,1730,1,A
1,4,7,OO,ORD,1730,1,B
1,4,7,OO,LAX,1730,1,A
1,4,7,EV,IAD,1730,1,C
1,4,7,AA,OGG,1730,1,A
1,4,7,EV,EWR,1745,1,C
1,4,7,OO,FAR,1745,1,A
1,4,7,OO,DTW,1745,1,A
1,4,7,EV,DTW,1745,1,A
1,4,7,MQ,ORD,1745,1,B
1,4,7,EV,BTR,1745,1,A
1,4,7,MQ,ORD,1745,1,B
1,4,7,EV,RDU,1800,1,C
1,4,7,MQ,ORD,1800,1,B
1,4,7,MQ,LGA,1800,1,A
1,4,7,OO,PHX,1800,1,A
1,4,7,EV,EWR,1800,1,C
1,4,7,EV,RAP,1800,1,C
1,4,7,EV,BUF,1800,1,B
1,4,7,MQ,ORD,1800,1,B
1,4,7,MQ,MSN,1800,1,B
1,4,7,EV,EWR,1815,1,C
1,4,7,AA,DFW,1815,1,A
1,4,7,MQ,CID,1815,1,A
1,4,7,MQ,ORD,1815,1,C
1,4,7,MQ,ORD,1815,1,B
1,4,7,MQ,DFW,1815,1,A
1,4,7,EV,EWR,1815,1,C
1,4,7,AA,ORD,1815,1,A
1,4,7,EV,ORD,1815,1,B
1,4,7,MQ,ORD,1830,1,B
1,4,7,OO,ORD,1830,1,B
1,4,7,EV,ORD,1830,1,B
1,4,7,EV,ORD,1830,1,B
1,4,7,B6,FLL,1830,1,B
1,4,7,EV,ORD,1830,1,C
1,4,7,MQ,ORD,1830,1,B
1,4,7,MQ,DTW,1830,1,B
1,4,7,MQ,ORD,1830,1,B
1,4,7,AA,DFW,1845,1,A
1,4,7,MQ,TLH,1845,1,A
1,4,7,MQ,CVG,1845,1,B
1,4,7,MQ,CMH,1845,1,C
1,4,7,OO,LAX,1845,1,A
1,4,7,EV,EWR,1845,1,B
1,4,7,MQ,HPN,1845,1,B
1,4,7,MQ,DFW,1845,1,A
1,4,7,UA,LAX,1900,1,A
1,4,7,EV,CAE,1900,1,C
1,4,7,EV,GRK,1900,1,A
1,4,7,MQ,ORD,1900,1,B
1,4,7,EV,EWR,1900,1,C
1,4,7,OO,FCA,1900,1,A
