MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DIVERTED
7,1,3,DL,ATL,1400,1
7,1,3,WN,STL,1400,1
7,1,3,AA,RSW,1400,1
7,1,3,DL,ATL,1415,1
7,1,3,WN,STL,1430,1
7,1,3,DL,ATL,1500,1
7,1,3,OO,DEN,1500,1
7,1,3,UA,DEN,1515,1
7,1,3,WN,RSW,1515,1
7,1,3,DL,ATL,1530,1
7,1,3,UA,DEN,1545,1
7,1,3,NK,ATL,1545,1
7,1,3,DL,ATL,1600,1
7,1,3,DL,ATL,1600,1
7,1,3,MQ,DFW,1600,1
7,1,3,EV,IAH,1630,1
7,1,3,DL,ATL,1630,1
7,1,3,DL,ATL,1645,1
7,1,3,AA,DCA,1700,1
7,1,3,F9,DEN,1700,1
7,1,3,WN,STL,1800,1
7,1,3,UA,DCA,1815,1
7,1,3,AA,STL,1845,1
7,1,3,WN,STL,1845,1
7,1,3,WN,BNA,1900,1
7,1,3,WN,BNA,1930,1
7,1,3,DL,SLC,1945,1
7,1,3,OO,MRY,2000,1
7,1,3,AA,JFK,2015,1
7,1,3,WN,BNA,2130,1
7,1,3,MQ,SGF,2145,1
7,1,3,OO,FLG,2245,1
7,2,4,OO,DEN,600,1
7,2,4,OO,SLC,615,1
7,2,4,EV,PIT,630,1
7,2,4,UA,MCO,715,1
7,2,4,EV,CMH,730,1
7,2,4,AA,MCO,800,1
7,2,4,VX,MCO,830,1
7,2,4,AA,MCO,900,1
7,2,4,DL,FLL,900,1
7,2,4,UA,HNL,915,1
7,2,4,WN,MCO,930,1
7,2,4,DL,MCO,945,1
7,2,4,UA,MCO,1000,1
7,2,4,HA,HNL,1030,1
7,2,4,WN,MCO,1130,1
7,2,4,B6,MCO,1130,1
7,2,4,AA,CLT,1145,1
7,2,4,AA,MCO,1200,1
7,2,4,WN,MCO,1215,1
7,2,4,WN,MCO,1245,1
7,2,4,WN,MCO,1245,1
7,2,4,EV,CAE,1245,1
7,2,4,DL,MCO,1300,1
7,2,4,EV,HPN,1315,1
7,2,4,UA,LAX,1315,1
7,2,4,WN,MCO,1345,1
7,2,4,WN,MCO,1345,1
7,2,4,EV,CAE,1345,1
7,2,4,WN,MCO,1400,1
7,2,4,OO,OKC,1400,1
7,2,4,B6,MCO,1400,1
7,2,4,EV,OMA,1400,1
7,2,4,EV,IAH,1415,1
7,2,4,EV,CHS,1445,1
7,2,4,WN,DEN,1630,1
7,2,4,WN,DEN,1630,1
7,2,4,WN,BWI,1645,1
7,2,4,WN,DEN,1700,1
7,2,4,WN,DEN,1730,1
7,2,4,NK,DEN,1730,1
7,2,4,UA,DEN,1800,1
7,2,4,WN,DEN,1815,1
7,2,4,WN,CHS,1830,1
7,2,4,DL,LAX,1845,1
7,2,4,OO,SBA,1900,1
7,2,4,EV,RAP,1915,1
7,2,4,DL,HSV,1930,1
7,2,4,WN,MSP,2100,1
7,3,5,WN,ATL,530,1
7,3,5,WN,ATL,530,1
7,3,5,DL,ATL,600,1
7,3,5,EV,ATL,600,1
7,3,5,AA,DFW,600,1
7,3,5,WN,ATL,615,1
7,3,5,AS,JNU,615,1
7,3,5,WN,ATL,630,1
7,3,5,EV,DTW,630,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,EV,ATL,700,1
7,3,5,EV,ATL,700,1
7,3,5,DL,ATL,700,1
7,3,5,DL,ATL,715,1
7,3,5,DL,ATL,715,1
7,3,5,DL,ATL,715,1
7,3,5,DL,ATL,715,1
7,3,5,DL,ATL,715,1
7,3,5,DL,ATL,745,1
7,3,5,DL,ATL,815,1
7,3,5,DL,ATL,815,1
7,3,5,DL,ATL,830,1
7,3,5,EV,AEX,945,1
7,3,5,AS,BRW,1000,1
7,3,5,DL,ATL,1230,1
7,3,5,AA,MSP,1445,1
7,3,5,WN,SMF,1530,1
7,3,5,AA,MIA,1545,1
7,3,5,MQ,DFW,1600,1
7,3,5,F9,MIA,1615,1
7,3,5,AA,MIA,1630,1
7,3,5,F9,LAS,2045,1
7,4,6,AS,JNU,600,1
7,4,6,AA,PHL,615,1
7,4,6,UA,ORD,700,1
7,4,6,VX,IAD,830,1
7,4,6,DL,DCA,900,1
7,4,6,WN,CMH,930,1
7,4,6,EV,IAH,1045,1
7,4,6,UA,ANC,1130,1
7,4,6,AA,CLT,1245,1
7,4,6,WN,CMH,1400,1
7,4,6,WN,RSW,1400,1
7,4,6,AA,CLT,1430,1
7,4,6,MQ,DFW,1430,1
7,4,6,DL,CMH,1500,1
7,4,6,EV,RIC,1530,1
7,4,6,EV,IAD,1530,1
7,5,7,EV,DTW,700,1
7,5,7,WN,HOU,745,1
7,5,7,WN,CMH,845,1
7,5,7,OO,GJT,845,1
7,5,7,DL,LAX,915,1
7,5,7,UA,MCO,930,1
7,5,7,DL,MCO,945,1
7,5,7,WN,MCO,945,1
7,5,7,AS,MCO,1000,1
7,5,7,OO,STL,1100,1
7,5,7,AS,MSY,1100,1
7,5,7,WN,MCO,1115,1
7,5,7,UA,MCO,1230,1
7,5,7,OO,MSY,1245,1
7,5,7,EV,RSW,1330,1
7,5,7,WN,MCO,1345,1
7,5,7,EV,SAV,1400,1
7,5,7,F9,MCO,1400,1
7,5,7,WN,MCO,1415,1
7,5,7,WN,MCO,1430,1
7,5,7,B6,MCO,1500,1
7,5,7,EV,BQK,1500,1
7,5,7,AA,MCO,1500,1
7,5,7,B6,MCO,1500,1
7,5,7,WN,MCO,1500,1
7,5,7,DL,MCO,1515,1
7,5,7,WN,MCO,1515,1
7,5,7,DL,MCO,1515,1
7,5,7,WN,MCO,1515,1
7,5,7,WN,MCO,1515,1
7,5,7,WN,MCO,1530,1
7,5,7,WN,MCO,1530,1
7,5,7,WN,MCO,1545,1
7,5,7,B6,MCO,1545,1
7,5,7,WN,MCO,1545,1
7,5,7,OO,BOI,1600,1
7,5,7,WN,MCO,1600,1
7,5,7,MQ,SGF,1600,1
7,5,7,DL,MCO,1600,1
7,5,7,UA,MSY,1600,1
7,5,7,AA,MCO,1600,1
7,5,7,WN,MCO,1600,1
7,5,7,WN,MCO,1615,1
7,5,7,WN,MSY,1615,1
7,5,7,WN,LAX,1645,1
7,5,7,EV,SGF,1645,1
7,5,7,WN,MCO,1645,1
7,5,7,DL,MCO,1700,1
7,5,7,WN,MCO,1700,1
7,5,7,WN,MCO,1700,1
7,5,7,WN,MSY,1730,1
7,5,7,WN,IND,1815,1
7,5,7,AA,ATL,1815,1
7,5,7,WN,BNA,1930,1
7,5,7,OO,HIB,1945,1
7,5,7,OO,SNA,2000,1
7,6,1,B6,JFK,200,1
7,6,1,DL,ATL,615,1
7,6,1,EV,BOS,615,1
7,6,1,EV,MSP,630,1
7,6,1,WN,STL,700,1
7,6,1,EV,MSP,715,1
7,6,1,MQ,DFW,745,1
7,6,1,WN,MDW,1000,1
7,6,1,AS,MCI,1015,1
7,6,1,AA,TPA,1015,1
7,6,1,EV,EWR,1100,1
7,6,1,OO,SUN,1115,1
7,6,1,EV,MLI,1215,1
7,6,1,WN,MCI,1230,1
7,6,1,AS,DFW,1300,1
7,6,1,MQ,MHK,1330,1
7,6,1,WN,SLC,1345,1
7,6,1,AS,SLC,1400,1
7,6,1,AA,DFW,1400,1
7,6,1,WN,MCI,1430,1
7,6,1,WN,MDW,1445,1
7,6,1,EV,MCI,1445,1
7,6,1,MQ,DRO,1445,1
7,6,1,DL,MCI,1515,1
7,6,1,AA,MCI,1515,1
7,6,1,WN,MCI,1515,1
7,6,1,AS,SEA,1530,1
7,6,1,WN,MCI,1530,1
7,6,1,NK,MCI,1545,1
7,6,1,EV,ICT,1600,1
7,6,1,WN,MCI,1600,1
7,6,1,AA,PHL,1645,1
7,6,1,AS,OTZ,1645,1
7,6,1,WN,MDW,1645,1
7,6,1,WN,BWI,1700,1
7,6,1,WN,LAS,1700,1
7,6,1,WN,LAS,1715,1
7,6,1,AA,LAS,1715,1
7,6,1,WN,BWI,1730,1
7,6,1,WN,MDW,1745,1
7,6,1,WN,BWI,1745,1
7,6,1,UA,LAS,1800,1
7,6,1,WN,LAS,1815,1
7,6,1,AA,LAS,1815,1
7,6,1,EV,HOB,1815,1
7,6,1,WN,BWI,1815,1
7,6,1,WN,MDW,1830,1
7,6,1,WN,BWI,1845,1
7,6,1,UA,LGA,1900,1
7,6,1,UA,JAC,1900,1
7,6,1,WN,MDW,1930,1
7,6,1,WN,BWI,1945,1
7,6,1,AA,MSP,1945,1
7,6,1,WN,OMA,1945,1
7,6,1,AA,ORD,2000,1
7,6,1,AA,BWI,2015,1
7,6,1,WN,SFO,2015,1
7,6,1,AA,OKC,2045,1
7,6,1,OO,LAR,2215,1
7,7,2,UA,ORD,45,1
7,7,2,B6,JFK,545,1
7,7,2,WN,BWI,545,1
7,7,2,EV,ORD,615,1
7,7,2,OO,DEN,900,1
7,7,2,EV,IND,945,1
7,7,2,DL,IND,1000,1
7,7,2,WN,IND,1000,1
7,7,2,WN,MCO,1045,1
7,7,2,OO,ORD,1145,1
7,7,2,MQ,IND,1145,1
7,7,2,AA,LAX,1230,1
7,7,2,WN,IND,1230,1
7,7,2,EV,SGF,1230,1
7,7,2,B6,JFK,1230,1
7,7,2,MQ,CHO,1230,1
7,7,2,MQ,SGF,1315,1
7,7,2,WN,JAX,1330,1
7,7,2,WN,RNO,1345,1
7,7,2,EV,HPN,1345,1
7,7,2,OO,PAH,1400,1
7,7,2,MQ,JAX,1415,1
7,7,2,WN,BWI,1430,1
7,7,2,MQ,SJT,1445,1
7,7,2,MQ,HPN,1515,1
7,7,2,WN,DEN,1600,1
7,7,2,WN,TPA,1615,1
7,7,2,EV,SGF,1645,1
7,7,2,WN,MKE,1730,1
7,7,2,MQ,SGF,2015,1
7,7,2,EV,BHM,2100,1
7,8,3,UA,EWR,600,1
7,8,3,UA,EWR,600,1
7,8,3,UA,EWR,615,1
7,8,3,B6,PBI,615,1
7,8,3,WN,ALB,645,1
7,8,3,UA,EWR,700,1
7,8,3,UA,EWR,715,1
7,8,3,UA,EWR,730,1
7,8,3,AA,JFK,800,1
7,8,3,VX,EWR,800,1
7,8,3,WN,DAL,830,1
7,8,3,AA,DFW,845,1
7,8,3,EV,SAF,845,1
7,8,3,WN,MSY,1000,1
7,8,3,WN,DAL,1015,1
7,8,3,AA,DFW,1015,1
7,8,3,EV,DFW,1045,1
7,8,3,AA,DFW,1045,1
7,8,3,AA,DFW,1100,1
7,8,3,WN,LGA,1100,1
7,8,3,AA,DFW,1100,1
7,8,3,EV,DFW,1100,1
7,8,3,AA,DFW,1100,1
7,8,3,AA,DFW,1115,1
7,8,3,MQ,DFW,1115,1
7,8,3,AA,DFW,1115,1
7,8,3,WN,EWR,1115,1
7,8,3,MQ,DFW,1115,1
7,8,3,AA,DFW,1115,1
7,8,3,AA,DFW,1130,1
7,8,3,AA,DFW,1130,1
7,8,3,AA,DFW,1130,1
7,8,3,UA,EWR,1130,1
7,8,3,AA,DFW,1130,1
7,8,3,EV,EWR,1130,1
7,8,3,EV,EWR,1145,1
7,8,3,AA,DFW,1145,1
7,8,3,AA,LGA,1200,1
7,8,3,HA,LAX,1200,1
7,8,3,AA,DFW,1200,1
7,8,3,WN,DAL,1215,1
7,8,3,WN,EWR,1215,1
7,8,3,EV,EWR,1215,1
7,8,3,AA,DFW,1230,1
7,8,3,AA,LGA,1245,1
7,8,3,UA,LGA,1300,1
7,8,3,UA,EWR,1300,1
7,8,3,WN,LGA,1315,1
7,8,3,AA,DFW,1330,1
7,8,3,AA,CLT,1345,1
7,8,3,OO,RNO,1345,1
7,8,3,OO,CLT,1345,1
7,8,3,AA,CLT,1400,1
7,8,3,EV,EWR,1430,1
7,8,3,WN,BOI,1430,1
7,8,3,WN,MSY,1430,1
7,8,3,MQ,LGA,1445,1
7,8,3,MQ,CLE,1500,1
7,8,3,AA,CLT,1515,1
7,8,3,OO,BOI,1515,1
7,8,3,B6,CLT,1515,1
7,8,3,WN,BWI,1530,1
7,8,3,OO,BOI,1530,1
7,8,3,AA,CLT,1530,1
7,8,3,AA,CLT,1530,1
7,8,3,AA,CLT,1530,1
7,8,3,AA,CLT,1530,1
7,8,3,EV,IND,1545,1
7,8,3,WN,BOI,1600,1
7,8,3,AA,MCO,1630,1
7,8,3,WN,MCO,1645,1
7,8,3,OO,BOI,1700,1
7,8,3,EV,DCA,1715,1
7,8,3,WN,MKE,1730,1
7,8,3,OO,JAC,1730,1
7,8,3,OO,SLC,1845,1
7,8,3,UA,SNA,1915,1
7,8,3,B6,SLC,1930,1
7,8,3,OO,AMA,1945,1
7,8,3,OO,SLC,1945,1
7,8,3,AA,SLC,2015,1
7,8,3,AS,SLC,2045,1
7,8,3,EV,JAN,2115,1
7,8,3,OO,SLC,2115,1
7,9,4,MQ,ORD,730,1
7,9,4,WN,BWI,800,1
7,9,4,AS,SIT,830,1
7,9,4,AS,PHL,845,1
7,9,4,UA,PHL,1100,1
7,9,4,DL,SLC,1300,1
7,9,4,AA,SLC,1345,1
7,9,4,WN,SLC,1345,1
7,9,4,OO,SLC,1415,1
7,9,4,UA,DEN,1415,1
7,9,4,UA,SLC,1445,1
7,9,4,UA,EWR,1500,1
7,9,4,UA,DEN,1500,1
7,9,4,OO,DEN,1515,1
7,9,4,DL,SAN,1515,1
7,9,4,WN,DEN,1530,1
7,9,4,OO,DEN,1530,1
7,9,4,OO,DEN,1545,1
7,9,4,UA,DEN,1545,1
7,9,4,OO,DEN,1545,1
7,9,4,OO,DEN,1545,1
7,9,4,UA,DEN,1545,1
7,9,4,WN,DEN,1600,1
7,9,4,OO,MSP,1600,1
7,9,4,NK,DEN,1630,1
7,9,4,OO,DEN,1630,1
7,9,4,OO,DEN,1645,1
7,9,4,WN,DEN,1645,1
7,9,4,OO,DEN,1700,1
7,9,4,EV,LGA,1700,1
7,9,4,F9,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,AA,DEN,1715,1
7,9,4,UA,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,WN,DEN,1715,1
7,9,4,OO,DEN,1715,1
7,9,4,AA,DEN,1730,1
7,9,4,UA,DEN,1730,1
7,9,4,NK,DEN,1730,1
7,9,4,UA,DEN,1745,1
7,9,4,F9,DEN,1745,1
7,9,4,OO,DEN,1745,1
7,9,4,EV,EWR,1745,1
7,9,4,DL,DEN,1745,1
7,9,4,UA,DEN,1745,1
7,9,4,WN,DEN,1745,1
7,9,4,WN,DEN,1800,1
7,9,4,DL,LGA,1830,1
7,9,4,DL,LAX,1900,1
7,9,4,OO,DEN,1915,1
7,9,4,DL,ALB,1915,1
7,9,4,OO,JMS,2030,1
7,9,4,WN,ALB,2200,1
7,10,5,DL,DTW,630,1
7,10,5,EV,STL,730,1
7,10,5,AS,MCO,800,1
7,10,5,B6,SJU,845,1
7,10,5,OO,SHV,1000,1
7,10,5,DL,MSP,1130,1
7,10,5,OO,RNO,1345,1
7,10,5,OO,PDX,1645,1
7,10,5,AA,LGA,1700,1
7,10,5,EV,ROA,1800,1
7,10,5,EV,TYS,1845,1
7,10,5,WN,DEN,1900,1
7,10,5,UA,ANC,1900,1
7,10,5,AA,DEN,2015,1
7,10,5,WN,ATL,2145,1
7,10,5,NK,LBE,2215,1
7,10,5,AS,DFW,2345,1
7,11,6,WN,LGA,530,1
7,11,6,OO,HIB,600,1
7,11,6,UA,SFO,600,1
7,11,6,EV,DTW,730,1
7,11,6,WN,TPA,915,1
7,11,6,OO,ICT,1000,1
7,11,6,WN,ORF,1145,1
7,11,6,MQ,EVV,1200,1
7,11,6,DL,MSP,1200,1
7,11,6,MQ,ASE,1245,1
7,11,6,UA,EWR,1315,1
7,11,6,DL,MSP,1330,1
7,11,6,AA,MCO,1500,1
7,11,6,WN,TPA,1515,1
7,11,6,UA,DEN,1530,1
7,11,6,UA,DEN,1545,1
7,11,6,WN,MCO,1600,1
7,11,6,WN,MCO,1600,1
7,11,6,DL,MCO,1600,1
7,11,6,OO,SLC,1615,1
7,11,6,WN,MCO,1615,1
7,11,6,WN,MCO,1645,1
7,11,6,WN,DEN,1715,1
7,11,6,OO,ONT,1745,1
7,11,6,UA,MSY,1745,1
7,11,6,UA,LGA,1845,1
7,11,6,AA,SJC,1900,1
7,11,6,AA,DEN,2200,1
7,12,7,UA,LAX,615,1
7,12,7,EV,ATL,700,1
7,12,7,UA,IAH,900,1
7,12,7,B6,SFO,1045,1
7,12,7,WN,LGA,1100,1
7,12,7,HA,OAK,1115,1
7,12,7,UA,SNA,1130,1
7,12,7,DL,LAX,1230,1
7,12,7,EV,MLI,1530,1
7,12,7,EV,LEX,1600,1
7,12,7,MQ,DFW,1615,1
7,12,7,EV,LEX,1745,1
7,12,7,WN,BWI,1800,1
7,12,7,EV,LEX,1800,1
7,12,7,DL,MSP,1830,1
7,12,7,DL,MSP,1845,1
7,12,7,NK,MSP,1845,1
7,12,7,AS,MSP,1845,1
7,12,7,DL,MSP,2015,1
7,12,7,B6,SFO,2030,1
7,12,7,WN,MSP,2045,1
7,12,7,WN,MSP,2100,1
7,12,7,F9,MSP,2100,1
7,12,7,UA,DTW,2115,1
7,12,7,AA,MSP,2215,1
7,13,1,UA,ORD,45,1
7,13,1,MQ,ORD,500,1
7,13,1,MQ,ORD,500,1
7,13,1,UA,ORD,515,1
7,13,1,MQ,ORD,600,1
7,13,1,UA,BOS,600,1
7,13,1,WN,MDW,600,1
7,13,1,UA,ORD,600,1
7,13,1,WN,MDW,600,1
7,13,1,WN,MDW,630,1
7,13,1,UA,ORD,645,1
7,13,1,AA,DTW,715,1
7,13,1,AA,RSW,730,1
7,13,1,UA,SFO,800,1
7,13,1,EV,CHA,900,1
7,13,1,EV,OAJ,900,1
7,13,1,OO,FWA,900,1
7,13,1,WN,MDW,915,1
7,13,1,WN,MDW,915,1
7,13,1,WN,MDW,915,1
7,13,1,WN,MDW,930,1
7,13,1,MQ,IND,1000,1
7,13,1,WN,MDW,1000,1
7,13,1,WN,DAY,1100,1
7,13,1,WN,MDW,1130,1
7,13,1,WN,MDW,1200,1
7,13,1,WN,SDF,1215,1
7,13,1,WN,MDW,1245,1
7,13,1,EV,CVG,1330,1
7,13,1,AA,CLT,1400,1
7,13,1,AA,CLT,1400,1
7,13,1,AA,PHX,1430,1
7,13,1,F9,CVG,1430,1
7,13,1,MQ,CVG,1500,1
7,13,1,WN,MDW,1500,1
7,13,1,AA,SAT,1515,1
7,13,1,WN,MDW,1515,1
7,13,1,WN,MDW,1515,1
7,13,1,WN,MDW,1530,1
7,13,1,AA,CLT,1600,1
7,13,1,WN,MDW,1645,1
7,13,1,DL,IND,1700,1
7,13,1,WN,MDW,1700,1
7,13,1,AA,CLT,1730,1
7,13,1,WN,MDW,1730,1
7,13,1,AA,CLT,1730,1
7,13,1,WN,CLT,1730,1
7,13,1,EV,ORD,1745,1
7,13,1,WN,MDW,1745,1
7,13,1,UA,ORD,1745,1
7,13,1,WN,MDW,1745,1
7,13,1,EV,ORD,1800,1
7,13,1,EV,ORD,1800,1
7,13,1,MQ,FWA,1815,1
7,13,1,WN,MDW,1815,1
7,13,1,AA,ORD,1815,1
7,13,1,MQ,IND,1830,1
7,13,1,WN,CHS,1830,1
7,13,1,AA,CLT,1830,1
7,13,1,AA,CLT,1830,1
7,13,1,WN,IND,1830,1
7,13,1,WN,MDW,1830,1
7,13,1,WN,MDW,1830,1
7,13,1,AA,ORD,1830,1
7,13,1,WN,MDW,1845,1
7,13,1,OO,FWA,1915,1
7,13,1,OO,FWA,1915,1
7,13,1,WN,MDW,1915,1
7,13,1,WN,MDW,1915,1
7,13,1,OO,FWA,1930,1
7,13,1,WN,MDW,1930,1
7,13,1,DL,GSO,1945,1
7,13,1,DL,IND,2000,1
7,13,1,AA,DAY,2030,1
7,13,1,OO,FWA,2045,1
7,13,1,WN,MDW,2115,1
7,13,1,DL,MSP,2130,1
7,13,1,OO,SBN,2130,1
7,13,1,WN,GRR,2215,1
7,13,1,WN,IND,2215,1
7,13,1,DL,IND,2215,1
7,14,2,WN,LAX,545,1
7,14,2,EV,TYS,730,1
7,14,2,WN,MDW,800,1
7,14,2,UA,LGA,800,1
7,14,2,WN,LAX,830,1
7,14,2,WN,LGA,845,1
7,14,2,UA,LGA,845,1
7,14,2,AA,CLT,845,1
7,14,2,EV,LGA,930,1
7,14,2,UA,LGA,945,1
7,14,2,WN,SAN,1000,1
7,14,2,EV,LGA,1000,1
7,14,2,WN,CMH,1000,1
7,14,2,WN,LGA,1015,1
7,14,2,DL,LGA,1030,1
7,14,2,DL,LGA,1045,1
7,14,2,DL,LGA,1045,1
7,14,2,DL,SAT,1100,1
7,14,2,DL,LGA,1100,1
7,14,2,WN,ATL,1100,1
7,14,2,EV,LGA,1100,1
7,14,2,B6,JFK,1115,1
7,14,2,WN,FLL,1115,1
7,14,2,EV,LGA,1130,1
7,14,2,DL,JFK,1145,1
7,14,2,MQ,LGA,1145,1
7,14,2,MQ,LGA,1200,1
7,14,2,DL,LGA,1200,1
7,14,2,EV,LGA,1200,1
7,14,2,UA,FLL,1200,1
7,14,2,WN,DEN,1215,1
7,14,2,WN,DEN,1215,1
7,14,2,DL,DTW,1245,1
7,14,2,WN,DEN,1300,1
7,14,2,AA,JFK,1315,1
7,14,2,DL,CAK,1315,1
7,14,2,UA,DEN,1315,1
7,14,2,UA,DEN,1315,1
7,14,2,WN,DEN,1345,1
7,14,2,WN,ATL,1345,1
7,14,2,AA,DEN,1400,1
7,14,2,OO,DEN,1400,1
7,14,2,OO,DEN,1400,1
7,14,2,DL,ATL,1415,1
7,14,2,UA,DEN,1415,1
7,14,2,WN,ATL,1415,1
7,14,2,WN,DEN,1430,1
7,14,2,DL,ATL,1430,1
7,14,2,DL,ATL,1445,1
7,14,2,WN,DEN,1445,1
7,14,2,WN,ATL,1445,1
7,14,2,OO,DEN,1500,1
7,14,2,DL,ATL,1500,1
7,14,2,AA,ATL,1515,1
7,14,2,F9,MEM,1515,1
7,14,2,UA,DEN,1515,1
7,14,2,WN,DEN,1530,1
7,14,2,DL,ATL,1545,1
7,14,2,WN,DEN,1545,1
7,14,2,WN,DEN,1600,1
7,14,2,UA,DEN,1615,1
7,14,2,WN,MEM,1615,1
7,14,2,UA,DEN,1615,1
7,14,2,WN,DEN,1630,1
7,14,2,WN,DEN,1630,1
7,14,2,WN,DEN,1630,1
7,14,2,EV,ATL,1645,1
7,14,2,WN,ATL,1645,1
7,14,2,AA,ORD,1645,1
7,14,2,DL,ATL,1700,1
7,14,2,DL,ATL,1700,1
7,14,2,WN,BWI,1700,1
7,14,2,DL,ATL,1715,1
7,14,2,EV,ATL,1800,1
7,14,2,EV,ATL,1800,1
7,14,2,DL,ATL,1800,1
7,14,2,EV,ATL,1800,1
7,14,2,DL,ATL,1815,1
7,14,2,DL,ATL,1815,1
7,14,2,DL,ATL,1815,1
7,14,2,DL,ATL,1815,1
7,14,2,AA,ATL,1815,1
7,14,2,WN,ATL,1815,1
7,14,2,DL,LGA,1830,1
7,14,2,DL,ATL,1830,1
7,14,2,DL,ATL,1830,1
7,14,2,WN,ATL,1845,1
7,14,2,EV,ATL,1900,1
7,14,2,DL,ATL,1900,1
7,14,2,UA,SNA,1900,1
7,14,2,DL,MIA,1900,1
7,14,2,DL,ATL,1900,1
7,14,2,DL,ATL,1915,1
7,14,2,DL,ATL,1915,1
7,14,2,NK,ATL,1915,1
7,14,2,UA,ANC,1915,1
7,14,2,MQ,GSP,2000,1
7,14,2,AA,MSY,2015,1
7,15,3,DL,SEA,130,1
7,15,3,WN,BWI,545,1
7,15,3,EV,EWR,600,1
7,15,3,B6,JFK,615,1
7,15,3,WN,LBB,700,1
7,15,3,AA,RIC,730,1
7,15,3,AA,MIA,800,1
7,15,3,AA,MIA,845,1
7,15,3,AA,MIA,900,1
7,15,3,DL,MIA,915,1
7,15,3,AA,MIA,1000,1
7,15,3,F9,MIA,1000,1
7,15,3,B6,JFK,1015,1
7,15,3,AA,MIA,1030,1
7,15,3,AA,MIA,1030,1
7,15,3,WN,LGA,1100,1
7,15,3,AA,MIA,1145,1
7,15,3,AA,MIA,1145,1
7,15,3,WN,MCO,1200,1
7,15,3,WN,LIT,1200,1
7,15,3,B6,PHL,1215,1
7,15,3,WN,DEN,1215,1
7,15,3,WN,MCO,1230,1
7,15,3,MQ,JFK,1245,1
7,15,3,MQ,JFK,1245,1
7,15,3,MQ,JFK,1245,1
7,15,3,DL,ATL,1330,1
7,15,3,HA,SFO,1400,1
7,15,3,WN,DEN,1400,1
7,15,3,OO,DEN,1400,1
7,15,3,AA,COS,1400,1
7,15,3,WN,DEN,1400,1
7,15,3,WN,DEN,1415,1
7,15,3,OO,COS,1415,1
7,15,3,WN,DEN,1445,1
7,15,3,OO,LIT,1500,1
7,15,3,OO,RAP,1500,1
7,15,3,AA,MIA,1545,1
7,15,3,EV,LIT,1600,1
7,15,3,UA,DEN,1615,1
7,15,3,AA,PHX,1630,1
7,15,3,OO,DEN,1630,1
7,15,3,OO,DEN,1645,1
7,15,3,UA,DEN,1645,1
7,15,3,AA,CLT,1645,1
7,15,3,MQ,MGM,1645,1
7,15,3,OO,DEN,1645,1
7,15,3,WN,DEN,1715,1
7,15,3,EV,IAH,1730,1
7,15,3,F9,LAX,1730,1
7,15,3,MQ,FWA,1815,1
7,15,3,DL,ATL,1945,1
7,15,3,DL,LGA,2000,1
7,15,3,UA,LAX,2100,1
7,16,4,AA,DFW,600,1
7,16,4,WN,DEN,600,1
7,16,4,EV,STL,900,1
7,16,4,WN,DEN,1045,1
7,16,4,OO,ATL,1100,1
7,16,4,OO,BJI,1115,1
7,16,4,WN,TPA,1200,1
7,16,4,WN,MCO,1415,1
7,16,4,AA,DCA,1445,1
7,16,4,WN,MDW,1515,1
7,16,4,DL,LGA,1530,1
7,16,4,WN,MDW,1530,1
7,16,4,HA,HNL,1600,1
7,16,4,WN,HOU,1630,1
7,16,4,WN,MDW,1645,1
7,16,4,WN,MDW,1915,1
7,16,4,WN,MDW,1915,1
7,16,4,WN,MDW,2000,1
7,16,4,WN,MDW,2015,1
7,16,4,WN,LGA,2015,1
7,16,4,WN,MDW,2045,1
7,16,4,WN,MDW,2100,1
7,16,4,WN,MDW,2100,1
7,16,4,WN,MDW,2100,1
7,16,4,WN,MDW,2100,1
7,16,4,OO,IMT,2130,1
7,16,4,UA,EWR,2145,1
7,16,4,B6,JFK,2145,1
7,17,5,AA,DFW,515,1
7,17,5,WN,MDW,600,1
7,17,5,WN,IND,1000,1
7,17,5,AS,BRW,1000,1
7,17,5,AA,MIA,1045,1
7,17,5,AS,SEA,1100,1
7,17,5,WN,SEA,1100,1
7,17,5,AA,IND,1100,1
7,17,5,WN,IND,1115,1
7,17,5,WN,IND,1115,1
7,17,5,WN,MDW,1215,1
7,17,5,DL,IND,1300,1
7,17,5,OO,DEN,1330,1
7,17,5,EV,IND,1330,1
7,17,5,AA,COS,1400,1
7,17,5,AA,ORD,1415,1
7,17,5,OO,COS,1415,1
7,17,5,WN,IND,1415,1
7,17,5,DL,IND,1500,1
7,17,5,WN,IND,1515,1
7,17,5,AA,IND,1530,1
7,17,5,EV,IND,1545,1
7,17,5,EV,CVG,1615,1
7,17,5,WN,MDW,1630,1
7,17,5,EV,ORD,1630,1
7,17,5,DL,IND,1645,1
7,17,5,EV,MOB,1700,1
7,17,5,WN,IND,1700,1
7,17,5,AS,BRW,1715,1
7,17,5,WN,MDW,1715,1
7,17,5,AS,BRW,1745,1
